place_id,name,state,lga,lat,lon,is_hub,place_type,loc_code,area_sqkm,source,source_objectid,official_name_raw,point_method,graph_node,official_centre_lat,official_centre_lon,roadpoint_offset_m
qld_locality_4542,Upper Glastonbury,QLD,Gympie Regional,-26.2936547,152.4866385,0,locality_road_representative_point,4542,141.172947,qld_admin_boundaries_locality_boundary,1708,Upper Glastonbury,road_node_inside_locality,1878324,-26.2984491,152.4918338,830.0
qld_locality_5276,Upper Haughton,QLD,Burdekin Shire,-19.7390262,147.1069282,0,locality_road_representative_point,5276,366.221695,qld_admin_boundaries_locality_boundary,1709,Upper Haughton,road_node_inside_locality,1039229,-19.7392594,147.1119922,564.4
qld_locality_4543,Upper Kandanga,QLD,Gympie Regional,-26.4022224,152.4076403,0,locality_road_representative_point,4543,121.884245,qld_admin_boundaries_locality_boundary,1710,Upper Kandanga,road_node_inside_locality,1879269,-26.4354064,152.4804635,9095.7
qld_locality_2812,Upper Kedron,QLD,Brisbane City,-27.4190451,152.9198054,0,locality_road_representative_point,2812,8.681443,qld_admin_boundaries_locality_boundary,1711,Upper Kedron,road_node_inside_locality,2078778,-27.4192120,152.9196744,25.5
qld_locality_4647,Upper Lockyer,QLD,Lockyer Valley Regional,-27.4823591,152.0715461,0,locality_road_representative_point,4647,15.166931,qld_admin_boundaries_locality_boundary,3145,Upper Lockyer,road_node_inside_locality,2639585,-27.4841264,152.0718007,223.6
qld_locality_2814,Upper Mount Gravatt,QLD,Brisbane City,-27.5560142,153.0804996,0,locality_road_representative_point,2814,4.264776,qld_admin_boundaries_locality_boundary,3146,Upper Mount Gravatt,road_node_inside_locality,3146292,-27.5557144,153.0807734,48.4
qld_locality_5690,Upper Pilton,QLD,Southern Downs Regional,-27.9532812,152.1326996,0,locality_representative_point,5690,6.953595,qld_admin_boundaries_locality_boundary,3147,Upper Pilton,official_representative_point_no_graph_node_inside_locality,,-27.9532812,152.1326996,
qld_locality_4158,Upper Pilton,QLD,Toowoomba Regional,-27.9067408,152.1224311,0,locality_road_representative_point,4158,92.433666,qld_admin_boundaries_locality_boundary,3148,Upper Pilton,road_node_inside_locality,2561505,-27.9149828,152.1293366,1291.9
qld_locality_4184,Upper Pinelands,QLD,Toowoomba Regional,-27.2302270,151.9669756,0,locality_road_representative_point,4184,18.896092,qld_admin_boundaries_locality_boundary,3149,Upper Pinelands,road_node_inside_locality,1819477,-27.2240907,151.9601835,1077.9
qld_locality_5355,Upper Stone,QLD,Hinchinbrook Shire,-18.7843608,145.9618744,0,locality_road_representative_point,5355,324.201587,qld_admin_boundaries_locality_boundary,3150,Upper Stone,road_node_inside_locality,1252894,-18.7896260,145.9436363,2122.6
qld_locality_4648,Upper Tenthill,QLD,Lockyer Valley Regional,-27.6567654,152.2209747,0,locality_road_representative_point,4648,24.626417,qld_admin_boundaries_locality_boundary,3165,Upper Tenthill,road_node_inside_locality,2567305,-27.6574015,152.2214381,95.1
qld_locality_5555,Upper Warrego,QLD,Murweh Shire,-25.2743144,147.3826229,0,locality_road_representative_point,5555,4962.592446000001,qld_admin_boundaries_locality_boundary,3166,Upper Warrego,road_node_inside_locality,807638,-25.1289070,147.3365646,18609.7
qld_locality_5685,Upper Wheatvale,QLD,Southern Downs Regional,-28.1361155,151.8796868,0,locality_road_representative_point,5685,9.341633999999999,qld_admin_boundaries_locality_boundary,1706,Upper Wheatvale,road_node_inside_locality,2264480,-28.1387695,151.8734311,772.8
qld_locality_5493,Upper Yarraman,QLD,Toowoomba Regional,-26.8912716,151.8846186,0,locality_road_representative_point,5493,41.544893,qld_admin_boundaries_locality_boundary,1724,Upper Yarraman,road_node_inside_locality,1831900,-26.8994155,151.8882338,1093.3
qld_locality_2819,Urangan,QLD,Fraser Coast Regional,-25.2870683,152.8977437,0,locality_road_representative_point,2819,17.749479,qld_admin_boundaries_locality_boundary,1725,Urangan,road_node_inside_locality,2023829,-25.2870615,152.8981231,42.2
qld_locality_2822,Urraween,QLD,Fraser Coast Regional,-25.2991884,152.8205397,0,locality_road_representative_point,2822,7.475928000000001,qld_admin_boundaries_locality_boundary,1726,Urraween,road_node_inside_locality,2018568,-25.2991715,152.8203956,16.2
qld_locality_4838,Utchee Creek,QLD,Cassowary Coast Regional,-17.6314715,145.9181249,0,locality_road_representative_point,4838,28.640211,qld_admin_boundaries_locality_boundary,1727,Utchee Creek,road_node_inside_locality,1293398,-17.6290269,145.9141379,527.8
qld_locality_5537,V Gate,QLD,Maranoa Regional,-26.9416404,147.7480030,0,locality_road_representative_point,5537,1023.655474,qld_admin_boundaries_locality_boundary,1728,V Gate,road_node_inside_locality,998950,-26.8961819,147.8030110,8349.0
qld_locality_3801,Valdora,QLD,Sunshine Coast Regional,-26.5434080,152.9992757,0,locality_road_representative_point,3801,10.02739,qld_admin_boundaries_locality_boundary,3276,Valdora,road_node_inside_locality,2131339,-26.5429748,152.9986412,88.9
qld_locality_4144,Vale View,QLD,Toowoomba Regional,-27.6580431,151.9000337,0,locality_road_representative_point,4144,14.513417,qld_admin_boundaries_locality_boundary,3277,Vale View,road_node_inside_locality,2337642,-27.6602648,151.9026719,405.2
qld_locality_3481,Valentine Plains,QLD,Banana Shire,-24.4415164,150.7926401,0,locality_road_representative_point,3481,458.505982,qld_admin_boundaries_locality_boundary,3278,Valentine Plains,road_node_inside_locality,1112781,-24.4238275,150.8151942,3313.8
qld_locality_4412,Valkyrie,QLD,Isaac Regional,-22.2011530,148.5755389,0,locality_road_representative_point,4412,2595.354509,qld_admin_boundaries_locality_boundary,3279,Valkyrie,road_node_inside_locality,1048808,-22.1922957,148.6302599,6183.9
qld_locality_5414,Valley of Lagoons,QLD,Charters Towers Regional,-18.7320066,145.3524913,0,locality_road_representative_point,5414,4496.409141,qld_admin_boundaries_locality_boundary,3280,Valley of Lagoons,road_node_inside_locality,96038,-18.7583687,145.4184248,7967.1
qld_locality_5665,Varsity Lakes,QLD,Gold Coast City,-28.0871875,153.4125096,0,locality_road_representative_point,5665,5.90829,qld_admin_boundaries_locality_boundary,3281,Varsity Lakes,road_node_inside_locality,2671715,-28.0879514,153.4124813,96.4
qld_locality_4839,Vasa Views,QLD,Cassowary Coast Regional,-17.4687362,145.9656666,0,locality_road_representative_point,4839,8.255773000000001,qld_admin_boundaries_locality_boundary,1783,Vasa Views,road_node_inside_locality,268815,-17.4682111,145.9649493,100.6
qld_locality_3310,Ventnor,QLD,North Burnett Regional,-24.9214178,151.2953317,0,locality_road_representative_point,3310,94.886225,qld_admin_boundaries_locality_boundary,1784,Ventnor,road_node_inside_locality,818635,-24.9068717,151.3109824,2494.6
qld_locality_4649,Veradilla,QLD,Lockyer Valley Regional,-27.5924066,152.1846864,0,locality_road_representative_point,4649,11.108614,qld_admin_boundaries_locality_boundary,1785,Veradilla,road_node_inside_locality,2370517,-27.5974796,152.1845726,637.3
qld_locality_5740,Veresdale,QLD,Logan City,-27.9070304,152.9775020,0,locality_road_representative_point,5740,8.782219999999999,qld_admin_boundaries_locality_boundary,2781,Veresdale,road_node_inside_locality,1621264,-27.9094170,152.9763461,327.0
qld_locality_3956,Veresdale,QLD,Scenic Rim Regional,-27.9353576,153.0007063,0,locality_road_representative_point,3956,7.470624,qld_admin_boundaries_locality_boundary,2732,Veresdale,road_node_inside_locality,2500870,-27.9341820,153.0007783,148.3
qld_locality_5739,Veresdale Scrub,QLD,Logan City,-27.9062217,153.0083889,0,locality_road_representative_point,5739,5.031722,qld_admin_boundaries_locality_boundary,2568,Veresdale Scrub,road_node_inside_locality,3709879,-27.9055493,153.0060063,278.4
qld_locality_4048,Veresdale Scrub,QLD,Scenic Rim Regional,-27.9243204,153.0228922,0,locality_road_representative_point,4048,11.19604,qld_admin_boundaries_locality_boundary,2780,Veresdale Scrub,road_node_inside_locality,3709703,-27.9232851,153.0218909,171.6
qld_locality_2830,Vernor,QLD,Somerset Regional,-27.4649346,152.6173888,0,locality_road_representative_point,2830,9.038223,qld_admin_boundaries_locality_boundary,2733,Vernor,road_node_inside_locality,1854042,-27.4639954,152.6181721,146.6
qld_locality_2831,Verrierdale,QLD,Sunshine Coast Regional,-26.4900089,153.0068629,0,locality_road_representative_point,2831,29.613595999999998,qld_admin_boundaries_locality_boundary,2734,Verrierdale,road_node_inside_locality,2116216,-26.4878212,153.0163578,1091.4
qld_locality_4544,Veteran,QLD,Gympie Regional,-26.1342249,152.7154682,0,locality_road_representative_point,4544,32.032308,qld_admin_boundaries_locality_boundary,2735,Veteran,road_node_inside_locality,1929385,-26.1325660,152.7133222,315.2
qld_locality_5490,Victoria Hill,QLD,Southern Downs Regional,-28.0252089,151.8025257,0,locality_road_representative_point,5490,22.977046,qld_admin_boundaries_locality_boundary,2811,Victoria Hill,road_node_inside_locality,2265124,-28.0246783,151.8057292,362.8
qld_locality_4159,Victoria Hill,QLD,Toowoomba Regional,-27.9941979,151.7667362,0,locality_road_representative_point,4159,7.753543,qld_admin_boundaries_locality_boundary,2812,Victoria Hill,road_node_inside_locality,2267461,-28.0035748,151.7776807,1697.6
qld_locality_4753,Victoria Plains,QLD,Mackay Regional,-21.2179986,149.0107340,0,locality_road_representative_point,4753,42.865719999999996,qld_admin_boundaries_locality_boundary,2746,Victoria Plains,road_node_inside_locality,1371492,-21.2202463,149.0050983,682.4
qld_locality_5356,Victoria Plantation,QLD,Hinchinbrook Shire,-18.6464050,146.2020413,0,locality_road_representative_point,5356,12.670597,qld_admin_boundaries_locality_boundary,2747,Victoria Plantation,road_node_inside_locality,1265953,-18.6440288,146.2010795,299.0
qld_locality_2833,Victoria Point,QLD,Redland City,-27.5821911,153.3010979,0,locality_road_representative_point,2833,17.636346999999997,qld_admin_boundaries_locality_boundary,2748,Victoria Point,road_node_inside_locality,3127860,-27.5824169,153.3018659,90.1
qld_locality_4889,Victoria Vale,QLD,Croydon Shire,-19.3471403,142.7141669,0,locality_road_representative_point,4889,2351.7184270000002,qld_admin_boundaries_locality_boundary,2700,Victoria Vale,road_node_inside_locality,454936,-19.3943346,142.6484237,9196.4
qld_locality_4545,Victory Heights,QLD,Gympie Regional,-26.1712056,152.6920707,0,locality_road_representative_point,4545,5.117928,qld_admin_boundaries_locality_boundary,2701,Victory Heights,road_node_inside_locality,1922962,-26.1717499,152.6920738,67.5
qld_locality_3362,Villeneuve,QLD,Somerset Regional,-26.9489964,152.6261366,0,locality_road_representative_point,3362,6.568347,qld_admin_boundaries_locality_boundary,3302,Villeneuve,road_node_inside_locality,1889123,-26.9495845,152.6322003,679.0
qld_locality_2834,Vincent,QLD,Townsville City,-19.2829588,146.7639395,0,locality_road_representative_point,2834,1.302373,qld_admin_boundaries_locality_boundary,3303,Vincent,road_node_inside_locality,1330156,-19.2832459,146.7641374,40.4
qld_locality_4650,Vinegar Hill,QLD,Lockyer Valley Regional,-27.4952160,152.2620924,0,locality_road_representative_point,4650,64.59834699999999,qld_admin_boundaries_locality_boundary,3332,Vinegar Hill,road_node_inside_locality,2394167,-27.4655339,152.2575205,3759.0
qld_locality_2835,Virginia,QLD,Brisbane City,-27.3764616,153.0625898,0,locality_road_representative_point,2835,3.002555,qld_admin_boundaries_locality_boundary,3333,Virginia,road_node_inside_locality,3231016,-27.3768629,153.0635303,116.2
qld_locality_2839,Wacol,QLD,Brisbane City,-27.5878900,152.9170252,0,locality_road_representative_point,2839,18.226217,qld_admin_boundaries_locality_boundary,3334,Wacol,road_node_inside_locality,2552721,-27.5877690,152.9182419,136.3
qld_locality_5808,Wagtail Grove,QLD,Moreton Bay City,-27.1061699,152.8846563,0,locality_road_representative_point,5808,3.065203,qld_admin_boundaries_locality_boundary,3335,Wagtail Grove,road_node_inside_locality,2164651,-27.1015974,152.8793335,823.4
qld_locality_4574,Wahoon,QLD,North Burnett Regional,-25.8950343,151.7199632,0,locality_representative_point,4574,90.35936000000001,qld_admin_boundaries_locality_boundary,3344,Wahoon,official_representative_point_no_graph_node_inside_locality,,-25.8950343,151.7199632,
qld_locality_5710,Waikola,QLD,Western Downs Regional,-26.0467990,149.2512742,0,locality_road_representative_point,5710,577.373439,qld_admin_boundaries_locality_boundary,3345,Waikola,road_node_inside_locality,866073,-26.1315511,149.2560462,10518.3
qld_locality_2842,Wainui,QLD,Toowoomba Regional,-27.3249775,151.4551335,0,locality_road_representative_point,2842,10.014102,qld_admin_boundaries_locality_boundary,3346,Wainui,road_node_inside_locality,1620098,-27.3265152,151.4539304,234.7
qld_locality_4913,Wairuna,QLD,Tablelands Regional,-18.4257336,145.5887654,0,locality_road_representative_point,4913,1337.804937,qld_admin_boundaries_locality_boundary,3347,Wairuna,road_node_inside_locality,168386,-18.3886242,145.5051892,10272.0
qld_locality_2843,Wakerley,QLD,Brisbane City,-27.4839096,153.1551705,0,locality_road_representative_point,2843,4.941704,qld_admin_boundaries_locality_boundary,3348,Wakerley,road_node_inside_locality,3480898,-27.4842305,153.1554017,47.8
qld_locality_5538,Walhallow,QLD,Maranoa Regional,-26.3153548,148.2753970,0,locality_road_representative_point,5538,726.493723,qld_admin_boundaries_locality_boundary,3349,Walhallow,road_node_inside_locality,782814,-26.3337966,148.2539545,3308.1
qld_locality_2844,Walkamin,QLD,Tablelands Regional,-17.1410827,145.4085071,0,locality_road_representative_point,2844,44.741247,qld_admin_boundaries_locality_boundary,3350,Walkamin,road_node_inside_locality,205335,-17.1411304,145.4158933,822.3
qld_locality_2845,Walkers Point,QLD,Fraser Coast Regional,-25.5055207,152.7418853,0,locality_road_representative_point,2845,14.197122,qld_admin_boundaries_locality_boundary,2815,Walkers Point,road_node_inside_locality,2016256,-25.5039590,152.7443374,334.1
qld_locality_2846,Walkerston,QLD,Mackay Regional,-21.1586664,149.0634964,0,locality_road_representative_point,2846,13.878223,qld_admin_boundaries_locality_boundary,2816,Walkerston,road_node_inside_locality,1436643,-21.1584925,149.0631284,45.9
qld_locality_2847,Walkervale,QLD,Bundaberg Regional,-24.8827745,152.3589744,0,locality_road_representative_point,2847,1.72239,qld_admin_boundaries_locality_boundary,2817,Walkervale,road_node_inside_locality,957261,-24.8825910,152.3587338,35.0
qld_locality_4092,Wallaces Creek,QLD,Scenic Rim Regional,-28.0717695,152.6537434,0,locality_road_representative_point,4092,12.104671,qld_admin_boundaries_locality_boundary,2818,Wallaces Creek,road_node_inside_locality,2600754,-28.0656342,152.6521326,794.5
qld_locality_5359,Wallaman,QLD,Hinchinbrook Shire,-18.5991480,145.8026154,0,locality_road_representative_point,5359,134.362544,qld_admin_boundaries_locality_boundary,2819,Wallaman,road_node_inside_locality,1253804,-18.6649884,145.8533306,9575.9
qld_locality_2855,Wallangarra,QLD,Southern Downs Regional,-28.8949912,151.9134752,0,locality_road_representative_point,2855,36.873419,qld_admin_boundaries_locality_boundary,2552,Wallangarra,road_node_inside_locality,2323278,-28.8982492,151.9127004,423.1
qld_locality_4998,Wallaroo,QLD,Central Highlands Regional,-23.6936484,149.5700142,0,locality_road_representative_point,4998,228.821114,qld_admin_boundaries_locality_boundary,2553,Wallaroo,road_node_inside_locality,1229989,-23.6537631,149.5545705,5143.8
qld_locality_5600,Wallaroo,QLD,Woorabinda Aboriginal Shire,-23.5433717,149.5148736,0,locality_representative_point,5600,12.451866,qld_admin_boundaries_locality_boundary,2554,Wallaroo,official_representative_point_no_graph_node_inside_locality,,-23.5433717,149.5148736,
qld_locality_2856,Wallaville,QLD,Bundaberg Regional,-25.0853296,151.9375544,0,locality_road_representative_point,2856,64.893116,qld_admin_boundaries_locality_boundary,2555,Wallaville,road_node_inside_locality,1087683,-25.0867723,151.9560853,2070.5
qld_locality_4219,Walliebum,QLD,Fraser Coast Regional,-25.3998252,152.6991966,0,locality_road_representative_point,4219,80.01859,qld_admin_boundaries_locality_boundary,2622,Walliebum,road_node_inside_locality,2251280,-25.4150148,152.6982196,1875.1
qld_locality_4220,Walligan,QLD,Fraser Coast Regional,-25.3312712,152.7701755,0,locality_road_representative_point,4220,24.111843999999998,qld_admin_boundaries_locality_boundary,2623,Walligan,road_node_inside_locality,590876,-25.3372540,152.7656005,895.7
qld_locality_3626,Walloon,QLD,Ipswich City,-27.6055377,152.6653377,0,locality_road_representative_point,3626,18.87619,qld_admin_boundaries_locality_boundary,2624,Walloon,road_node_inside_locality,2449329,-27.6054781,152.6655012,19.7
qld_locality_4546,Wallu,QLD,Gympie Regional,-25.9481012,152.9032248,0,locality_road_representative_point,4546,1.9543849999999998,qld_admin_boundaries_locality_boundary,2688,Wallu,road_node_inside_locality,2010176,-25.9503125,152.9043108,299.3
